classification_name,classification_code,country,year,affordability_healthy_diet_ratio_cost_to_food_poverty_line,cost_healthy_diet,percent_population_cannot_afford_healthy_diet,millions_people_cannot_afford_healthy_diet,population
Food Prices for Nutrition 2.0,FPN 2.0,Montenegro,2021,3.279,3.673,14.9,0.1,619211
Food Prices for Nutrition 2.0,FPN 2.0,Morocco,2018,2.457,2.752,16.8,6.0,35927511
Food Prices for Nutrition 2.0,FPN 2.0,Morocco,2019,2.463,2.759,15.7,5.7,36304408
Food Prices for Nutrition 2.0,FPN 2.0,Morocco,2020,2.497,2.797,17.7,6.5,36688772
Food Prices for Nutrition 2.0,FPN 2.0,Morocco,2021,2.594,2.905,15.5,5.7,37076584
Food Prices for Nutrition 2.0,FPN 2.0,Mozambique,2018,2.668,2.988,90.6,26.7,29423878
Food Prices for Nutrition 2.0,FPN 2.0,Mozambique,2019,2.729,3.057,90.8,27.5,30285595
Food Prices for Nutrition 2.0,FPN 2.0,Mozambique,2020,2.882,3.228,91.9,28.7,31178239
Food Prices for Nutrition 2.0,FPN 2.0,Mozambique,2021,3.168,3.548,92.5,29.7,32077072
Food Prices for Nutrition 2.0,FPN 2.0,Myanmar,2018,3.38,3.786,66.6,35.1,52666014
Food Prices for Nutrition 2.0,FPN 2.0,Myanmar,2019,3.447,3.861,63.3,33.5,53040212
Food Prices for Nutrition 2.0,FPN 2.0,Myanmar,2020,3.504,3.925,62.3,33.3,53423198
Food Prices for Nutrition 2.0,FPN 2.0,Myanmar,2021,3.755,4.206,73.8,39.7,53798084
Food Prices for Nutrition 2.0,FPN 2.0,Namibia,2018,2.946,3.3,55.2,1.3,2405680
Food Prices for Nutrition 2.0,FPN 2.0,Namibia,2019,3.016,3.378,56.6,1.4,2446644
Food Prices for Nutrition 2.0,FPN 2.0,Namibia,2020,3.143,3.52,59.0,1.5,2489098
Food Prices for Nutrition 2.0,FPN 2.0,Namibia,2021,3.358,3.761,59.5,1.5,2530151
Food Prices for Nutrition 2.0,FPN 2.0,Nepal,2018,3.736,4.184,77.2,22.0,28506712
Food Prices for Nutrition 2.0,FPN 2.0,Nepal,2019,3.805,4.262,75.0,21.6,28832496
Food Prices for Nutrition 2.0,FPN 2.0,Nepal,2020,3.931,4.403,77.1,22.6,29348627
Food Prices for Nutrition 2.0,FPN 2.0,Nepal,2021,4.126,4.621,76.4,22.9,30034989
Food Prices for Nutrition 2.0,FPN 2.0,Netherlands,2018,2.519,2.821,0.3,0.0,17231624
Food Prices for Nutrition 2.0,FPN 2.0,Netherlands,2019,2.618,2.932,0.2,0.0,17344874
Food Prices for Nutrition 2.0,FPN 2.0,Netherlands,2020,2.679,3.0,0.2,0.0,17441500
Food Prices for Nutrition 2.0,FPN 2.0,Netherlands,2021,2.646,2.963,0.1,0.0,17533044
Food Prices for Nutrition 2.0,FPN 2.0,Nicaragua,2018,2.897,3.245,34.4,2.3,6572233
Food Prices for Nutrition 2.0,FPN 2.0,Nicaragua,2019,2.928,3.279,35.6,2.4,6663924
Food Prices for Nutrition 2.0,FPN 2.0,Nicaragua,2020,2.978,3.335,37.0,2.5,6755895
Food Prices for Nutrition 2.0,FPN 2.0,Nicaragua,2021,3.161,3.54,34.2,2.3,6850540
Food Prices for Nutrition 2.0,FPN 2.0,Niger,2018,2.511,2.812,91.4,20.6,22577058
Food Prices for Nutrition 2.0,FPN 2.0,Niger,2019,2.493,2.792,90.4,21.2,23443393
Food Prices for Nutrition 2.0,FPN 2.0,Niger,2020,2.591,2.902,90.9,22.1,24333639
Food Prices for Nutrition 2.0,FPN 2.0,Niger,2021,2.817,3.155,92.0,23.2,25252722
Food Prices for Nutrition 2.0,FPN 2.0,Nigeria,2018,3.325,3.724,91.1,180.6,198387623
Food Prices for Nutrition 2.0,FPN 2.0,Nigeria,2019,3.455,3.87,91.8,186.7,203304492
Food Prices for Nutrition 2.0,FPN 2.0,Nigeria,2020,3.586,4.016,93.1,194.0,208327405
Food Prices for Nutrition 2.0,FPN 2.0,Nigeria,2021,3.862,4.325,93.5,199.5,213401323
Food Prices for Nutrition 2.0,FPN 2.0,North America,2018,2.958,3.313,1.6,6.0,363967201
Food Prices for Nutrition 2.0,FPN 2.0,North America,2019,2.985,3.343,1.4,5.2,365995094
Food Prices for Nutrition 2.0,FPN 2.0,North America,2020,3.012,3.373,1.2,4.4,369602177
Food Prices for Nutrition 2.0,FPN 2.0,North America,2021,2.964,3.32,1.1,4.2,370203720
Food Prices for Nutrition 2.0,FPN 2.0,North Macedonia,2018,2.968,3.324,17.7,0.4,2076217
Food Prices for Nutrition 2.0,FPN 2.0,North Macedonia,2019,3.093,3.464,16.6,0.3,2076694
Food Prices for Nutrition 2.0,FPN 2.0,North Macedonia,2020,3.06,3.427,17.5,0.4,2072531
Food Prices for Nutrition 2.0,FPN 2.0,North Macedonia,2021,3.229,3.616,15.5,0.3,2065092
Food Prices for Nutrition 2.0,FPN 2.0,Norway,2018,3.064,3.432,0.4,0.0,5311916
Food Prices for Nutrition 2.0,FPN 2.0,Norway,2019,3.106,3.479,0.4,0.0,5347896
Food Prices for Nutrition 2.0,FPN 2.0,Norway,2020,3.114,3.488,0.5,0.0,5379475
Food Prices for Nutrition 2.0,FPN 2.0,Norway,2021,3.001,3.361,0.3,0.0,5408320
Food Prices for Nutrition 2.0,FPN 2.0,Pakistan,2018,3.031,3.395,79.8,175.4,219731479
Food Prices for Nutrition 2.0,FPN 2.0,Pakistan,2019,3.089,3.46,81.4,181.8,223293280
Food Prices for Nutrition 2.0,FPN 2.0,Pakistan,2020,3.29,3.685,83.5,189.7,227196741
Food Prices for Nutrition 2.0,FPN 2.0,Pakistan,2021,3.476,3.893,82.8,191.6,231402117
Food Prices for Nutrition 2.0,FPN 2.0,Panama,2018,3.811,4.268,15.5,0.6,4165255
Food Prices for Nutrition 2.0,FPN 2.0,Panama,2019,3.913,4.382,15.2,0.6,4232532
Food Prices for Nutrition 2.0,FPN 2.0,Panama,2020,3.996,4.476,18.9,0.8,4294396
Food Prices for Nutrition 2.0,FPN 2.0,Panama,2021,4.185,4.687,17.0,0.7,4351267
Food Prices for Nutrition 2.0,FPN 2.0,Paraguay,2018,3.135,3.511,18.3,1.2,6443328
Food Prices for Nutrition 2.0,FPN 2.0,Paraguay,2019,3.142,3.519,17.7,1.2,6530026
Food Prices for Nutrition 2.0,FPN 2.0,Paraguay,2020,3.163,3.543,20.3,1.3,6618695
Food Prices for Nutrition 2.0,FPN 2.0,Paraguay,2021,3.453,3.867,20.4,1.4,6703799
Food Prices for Nutrition 2.0,FPN 2.0,Peru,2018,2.734,3.062,23.5,7.6,32203944
Food Prices for Nutrition 2.0,FPN 2.0,Peru,2019,2.766,3.098,21.4,7.0,32824861
Food Prices for Nutrition 2.0,FPN 2.0,Peru,2020,2.797,3.133,34.2,11.4,33304756
Food Prices for Nutrition 2.0,FPN 2.0,Peru,2021,2.977,3.334,25.7,8.6,33715471
Food Prices for Nutrition 2.0,FPN 2.0,Philippines,2018,3.567,3.995,70.0,76.0,108568836
Food Prices for Nutrition 2.0,FPN 2.0,Philippines,2019,3.62,4.054,68.4,75.5,110380804
Food Prices for Nutrition 2.0,FPN 2.0,Philippines,2020,3.677,4.118,74.2,83.2,112190977
Food Prices for Nutrition 2.0,FPN 2.0,Philippines,2021,3.896,4.364,74.0,84.3,113880328
Food Prices for Nutrition 2.0,FPN 2.0,Poland,2018,2.666,2.986,1.5,0.6,37974750
Food Prices for Nutrition 2.0,FPN 2.0,Poland,2019,2.823,3.162,1.1,0.4,37965475
Food Prices for Nutrition 2.0,FPN 2.0,Poland,2020,2.866,3.21,1.3,0.5,37899070
Food Prices for Nutrition 2.0,FPN 2.0,Poland,2021,2.817,3.155,0.5,0.2,37747124
Food Prices for Nutrition 2.0,FPN 2.0,Portugal,2018,2.318,2.596,1.1,0.1,10283822
Food Prices for Nutrition 2.0,FPN 2.0,Portugal,2019,2.387,2.673,0.5,0.1,10286263
Food Prices for Nutrition 2.0,FPN 2.0,Portugal,2020,2.359,2.642,1.4,0.1,10297081
Food Prices for Nutrition 2.0,FPN 2.0,Portugal,2021,2.367,2.651,1.2,0.1,10325147
Food Prices for Nutrition 2.0,FPN 2.0,Romania,2018,2.652,2.97,7.2,1.4,19473970
Food Prices for Nutrition 2.0,FPN 2.0,Romania,2019,2.797,3.133,8.8,1.7,19371648
Food Prices for Nutrition 2.0,FPN 2.0,Romania,2020,2.863,3.207,8.4,1.6,19265250
Food Prices for Nutrition 2.0,FPN 2.0,Romania,2021,2.904,3.253,7.2,1.4,19119880
Food Prices for Nutrition 2.0,FPN 2.0,Russian Federation,2018,2.854,3.197,2.9,4.2,144477859
Food Prices for Nutrition 2.0,FPN 2.0,Russian Federation,2019,2.914,3.264,2.5,3.6,144406261
Food Prices for Nutrition 2.0,FPN 2.0,Russian Federation,2020,3.054,3.42,2.8,4.0,144073139
Food Prices for Nutrition 2.0,FPN 2.0,Russian Federation,2021,3.284,3.678,2.6,3.7,143449286
Food Prices for Nutrition 2.0,FPN 2.0,Rwanda,2018,2.217,2.483,83.9,10.5,12531808
Food Prices for Nutrition 2.0,FPN 2.0,Rwanda,2019,2.265,2.537,81.9,10.5,12835028
Food Prices for Nutrition 2.0,FPN 2.0,Rwanda,2020,2.409,2.698,84.6,11.1,13146362
Food Prices for Nutrition 2.0,FPN 2.0,Rwanda,2021,2.427,2.718,82.0,11.0,13461888
Food Prices for Nutrition 2.0,FPN 2.0,Sao Tome and Principe,2018,3.03,3.394,76.3,0.2,211344
Food Prices for Nutrition 2.0,FPN 2.0,Sao Tome and Principe,2019,3.128,3.503,76.7,0.2,214599
Food Prices for Nutrition 2.0,FPN 2.0,Sao Tome and Principe,2020,3.245,3.634,77.3,0.2,218641
Food Prices for Nutrition 2.0,FPN 2.0,Sao Tome and Principe,2021,3.454,3.869,78.2,0.2,223107
Food Prices for Nutrition 2.0,FPN 2.0,Senegal,2018,2.009,2.25,48.0,7.5,15574909
Food Prices for Nutrition 2.0,FPN 2.0,Senegal,2019,2.034,2.278,45.9,7.3,16000781
Food Prices for Nutrition 2.0,FPN 2.0,Senegal,2020,2.08,2.33,46.2,7.6,16436120
Food Prices for Nutrition 2.0,FPN 2.0,Senegal,2021,2.181,2.443,45.0,7.6,16876720
Food Prices for Nutrition 2.0,FPN 2.0,Serbia,2018,3.72,4.166,13.1,0.9,6982604
Food Prices for Nutrition 2.0,FPN 2.0,Serbia,2019,3.87,4.334,16.2,1.1,6945235
Food Prices for Nutrition 2.0,FPN 2.0,Serbia,2020,3.811,4.268,13.0,0.9,6899126
Food Prices for Nutrition 2.0,FPN 2.0,Serbia,2021,3.88,4.346,10.9,0.7,6834326
Food Prices for Nutrition 2.0,FPN 2.0,Seychelles,2018,3.535,3.959,7.8,0.0,96762
Food Prices for Nutrition 2.0,FPN 2.0,Seychelles,2019,3.525,3.948,7.2,0.0,97625
Food Prices for Nutrition 2.0,FPN 2.0,Seychelles,2020,3.379,3.784,7.5,0.0,98462
Food Prices for Nutrition 2.0,FPN 2.0,Seychelles,2021,3.688,4.131,7.3,0.0,99258
Food Prices for Nutrition 2.0,FPN 2.0,Sierra Leone,2018,2.636,2.952,84.2,6.6,7861281
Food Prices for Nutrition 2.0,FPN 2.0,Sierra Leone,2019,2.542,2.847,81.3,6.5,8046828
Food Prices for Nutrition 2.0,FPN 2.0,Sierra Leone,2020,2.583,2.893,82.5,6.8,8233970
Food Prices for Nutrition 2.0,FPN 2.0,Sierra Leone,2021,2.828,3.167,83.5,7.0,8420641
Food Prices for Nutrition 2.0,FPN 2.0,Slovak Republic,2018,2.77,3.102,2.8,0.2,5446771
Food Prices for Nutrition 2.0,FPN 2.0,Slovak Republic,2019,2.895,3.242,1.4,0.1,5454147
Food Prices for Nutrition 2.0,FPN 2.0,Slovak Republic,2020,2.867,3.211,1.4,0.1,5458827
Food Prices for Nutrition 2.0,FPN 2.0,Slovak Republic,2021,2.855,3.198,2.3,0.1,5447247
Food Prices for Nutrition 2.0,FPN 2.0,Slovenia,2018,2.591,2.902,0.1,0.0,2073894
Food Prices for Nutrition 2.0,FPN 2.0,Slovenia,2019,2.699,3.023,0.1,0.0,2088385
Food Prices for Nutrition 2.0,FPN 2.0,Slovenia,2020,2.763,3.095,0.0,0.0,2102419
Food Prices for Nutrition 2.0,FPN 2.0,Slovenia,2021,2.713,3.038,0.0,0.0,2108079
Food Prices for Nutrition 2.0,FPN 2.0,South Africa,2018,3.703,4.147,64.9,37.2,57339635
Food Prices for Nutrition 2.0,FPN 2.0,South Africa,2019,3.749,4.199,65.1,37.8,58087055
Food Prices for Nutrition 2.0,FPN 2.0,South Africa,2020,3.838,4.299,67.0,39.4,58801927
Food Prices for Nutrition 2.0,FPN 2.0,South Africa,2021,4.076,4.565,66.7,39.6,59392255
Food Prices for Nutrition 2.0,FPN 2.0,South Asia,2018,3.228,3.615,73.7,1329.6,1803847309
Food Prices for Nutrition 2.0,FPN 2.0,South Asia,2019,3.273,3.666,72.3,1318.3,1823829015
Food Prices for Nutrition 2.0,FPN 2.0,South Asia,2020,3.434,3.847,76.1,1403.5,1843559390
Food Prices for Nutrition 2.0,FPN 2.0,South Asia,2021,3.633,4.069,74.2,1382.1,1861812142
Food Prices for Nutrition 2.0,FPN 2.0,Spain,2018,2.447,2.741,1.9,0.9,46797754
Food Prices for Nutrition 2.0,FPN 2.0,Spain,2019,2.54,2.845,1.8,0.8,47134837
Food Prices for Nutrition 2.0,FPN 2.0,Spain,2020,2.537,2.841,2.0,1.0,47365655
Food Prices for Nutrition 2.0,FPN 2.0,Spain,2021,2.571,2.879,1.8,0.9,47415750
Food Prices for Nutrition 2.0,FPN 2.0,Sri Lanka,2018,3.308,3.705,52.0,11.3,21670000
Food Prices for Nutrition 2.0,FPN 2.0,Sri Lanka,2019,3.274,3.667,48.5,10.6,21803000
Food Prices for Nutrition 2.0,FPN 2.0,Sri Lanka,2020,3.503,3.923,54.0,11.8,21919000
Food Prices for Nutrition 2.0,FPN 2.0,Sri Lanka,2021,3.811,4.268,55.5,12.3,22156000
Food Prices for Nutrition 2.0,FPN 2.0,St. Lucia,2018,3.036,3.4,20.6,0.0,177888
Food Prices for Nutrition 2.0,FPN 2.0,St. Lucia,2019,3.14,3.517,21.2,0.0,178583
Food Prices for Nutrition 2.0,FPN 2.0,St. Lucia,2020,3.21,3.595,31.6,0.1,179237
Food Prices for Nutrition 2.0,FPN 2.0,St. Lucia,2021,3.279,3.673,27.2,0.0,179651
Food Prices for Nutrition 2.0,FPN 2.0,Sub-Saharan Africa,2018,2.92,3.27,83.5,878.9,1054328910
Food Prices for Nutrition 2.0,FPN 2.0,Sub-Saharan Africa,2019,2.952,3.306,83.0,897.6,1082586911
Food Prices for Nutrition 2.0,FPN 2.0,Sub-Saharan Africa,2020,3.026,3.389,83.8,930.0,1111353950
Food Prices for Nutrition 2.0,FPN 2.0,Sub-Saharan Africa,2021,3.195,3.578,83.5,950.4,1140262120
Food Prices for Nutrition 2.0,FPN 2.0,Sudan,2018,3.501,3.921,90.9,38.2,41999059
Food Prices for Nutrition 2.0,FPN 2.0,Sudan,2019,3.845,4.306,93.6,40.5,43232093
Food Prices for Nutrition 2.0,FPN 2.0,Sudan,2020,3.846,4.308,94.1,41.8,44440486
Food Prices for Nutrition 2.0,FPN 2.0,Sudan,2021,2.751,3.081,85.4,39.0,45657202
Food Prices for Nutrition 2.0,FPN 2.0,Suriname,2018,4.742,5.311,45.0,0.3,593715
Food Prices for Nutrition 2.0,FPN 2.0,Suriname,2019,4.765,5.337,43.9,0.3,600301
Food Prices for Nutrition 2.0,FPN 2.0,Suriname,2020,5.124,5.739,54.3,0.3,607065
Food Prices for Nutrition 2.0,FPN 2.0,Suriname,2021,5.438,6.09,58.6,0.4,612985
Food Prices for Nutrition 2.0,FPN 2.0,Sweden,2018,2.825,3.164,1.2,0.1,10175214
Food Prices for Nutrition 2.0,FPN 2.0,Sweden,2019,2.923,3.274,0.6,0.1,10278887
Food Prices for Nutrition 2.0,FPN 2.0,Sweden,2020,2.954,3.309,0.8,0.1,10353442
Food Prices for Nutrition 2.0,FPN 2.0,Sweden,2021,2.928,3.279,0.6,0.1,10415811
Food Prices for Nutrition 2.0,FPN 2.0,Switzerland,2018,2.313,2.591,0.0,0.0,8514329
Food Prices for Nutrition 2.0,FPN 2.0,Switzerland,2019,2.37,2.654,0.0,0.0,8575280
Food Prices for Nutrition 2.0,FPN 2.0,Switzerland,2020,2.356,2.639,0.0,0.0,8638167
Food Prices for Nutrition 2.0,FPN 2.0,Switzerland,2021,2.338,2.619,0.0,0.0,8703405
Food Prices for Nutrition 2.0,FPN 2.0,Tajikistan,2018,2.705,3.03,44.6,4.1,9128132
Food Prices for Nutrition 2.0,FPN 2.0,Tajikistan,2019,2.852,3.194,44.0,4.1,9337003
Food Prices for Nutrition 2.0,FPN 2.0,Tajikistan,2020,3.096,3.468,46.8,4.5,9543207
Food Prices for Nutrition 2.0,FPN 2.0,Tajikistan,2021,3.223,3.61,44.3,4.3,9750064
Food Prices for Nutrition 2.0,FPN 2.0,Tanzania,2018,2.364,2.648,85.5,49.7,58090443
Food Prices for Nutrition 2.0,FPN 2.0,Tanzania,2019,2.394,2.681,84.8,50.8,59872579
Food Prices for Nutrition 2.0,FPN 2.0,Tanzania,2020,2.443,2.736,85.1,52.5,61704518
Food Prices for Nutrition 2.0,FPN 2.0,Tanzania,2021,2.559,2.866,85.0,54.1,63588334
Food Prices for Nutrition 2.0,FPN 2.0,Thailand,2018,3.609,4.042,21.0,15.0,71127802
Food Prices for Nutrition 2.0,FPN 2.0,Thailand,2019,3.733,4.181,19.1,13.6,71307763
Food Prices for Nutrition 2.0,FPN 2.0,Thailand,2020,3.858,4.321,19.8,14.2,71475664
Food Prices for Nutrition 2.0,FPN 2.0,Thailand,2021,3.985,4.463,18.0,12.9,71601103
Food Prices for Nutrition 2.0,FPN 2.0,Trinidad and Tobago,2018,3.596,4.028,7.0,0.1,1504709
Food Prices for Nutrition 2.0,FPN 2.0,Trinidad and Tobago,2019,3.646,4.083,7.1,0.1,1519955
Food Prices for Nutrition 2.0,FPN 2.0,Trinidad and Tobago,2020,3.771,4.224,9.1,0.1,1518147
Food Prices for Nutrition 2.0,FPN 2.0,Trinidad and Tobago,2021,4.039,4.524,9.9,0.2,1525663
Food Prices for Nutrition 2.0,FPN 2.0,Tunisia,2018,3.178,3.559,14.9,1.8,11933041
Food Prices for Nutrition 2.0,FPN 2.0,Tunisia,2019,3.239,3.628,14.3,1.7,12049314
Food Prices for Nutrition 2.0,FPN 2.0,Tunisia,2020,3.249,3.639,18.0,2.2,12161723
Food Prices for Nutrition 2.0,FPN 2.0,Tunisia,2021,3.422,3.833,17.1,2.1,12262946
Food Prices for Nutrition 2.0,FPN 2.0,Turkey,2018,2.676,2.997,6.2,5.1,82809304
Food Prices for Nutrition 2.0,FPN 2.0,Turkey,2019,2.847,3.189,8.9,7.5,83481684
Food Prices for Nutrition 2.0,FPN 2.0,Turkey,2020,2.676,2.997,6.9,5.8,84135428
Food Prices for Nutrition 2.0,FPN 2.0,Turkey,2021,2.776,3.109,6.0,5.1,84775404
Food Prices for Nutrition 2.0,FPN 2.0,Uganda,2018,2.421,2.712,83.4,34.6,41515395
Food Prices for Nutrition 2.0,FPN 2.0,Uganda,2019,2.392,2.679,82.9,35.6,42949080
Food Prices for Nutrition 2.0,FPN 2.0,Uganda,2020,2.385,2.671,82.6,36.7,44404611
Food Prices for Nutrition 2.0,FPN 2.0,Uganda,2021,2.477,2.774,81.7,37.5,45853778
Food Prices for Nutrition 2.0,FPN 2.0,United Arab Emirates,2018,2.531,2.835,0.1,0.0,9140169
Food Prices for Nutrition 2.0,FPN 2.0,United Arab Emirates,2019,2.591,2.902,0.0,0.0,9211657
Food Prices for Nutrition 2.0,FPN 2.0,United Arab Emirates,2020,2.778,3.111,0.2,0.0,9287289
Food Prices for Nutrition 2.0,FPN 2.0,United Arab Emirates,2021,2.919,3.269,0.1,0.0,9365145
Food Prices for Nutrition 2.0,FPN 2.0,United Kingdom,2018,1.672,1.873,0.5,0.3,66460344
Food Prices for Nutrition 2.0,FPN 2.0,United Kingdom,2019,1.729,1.937,0.5,0.3,66836327
Food Prices for Nutrition 2.0,FPN 2.0,United Kingdom,2020,1.706,1.911,0.5,0.3,67081000
Food Prices for Nutrition 2.0,FPN 2.0,United Kingdom,2021,1.741,1.95,0.4,0.3,67326569
Food Prices for Nutrition 2.0,FPN 2.0,United States,2018,2.893,3.24,1.7,5.7,326838199
Food Prices for Nutrition 2.0,FPN 2.0,United States,2019,2.918,3.268,1.5,4.9,328329953
Food Prices for Nutrition 2.0,FPN 2.0,United States,2020,3.021,3.383,1.2,4.1,331501080
Food Prices for Nutrition 2.0,FPN 2.0,United States,2021,3.125,3.5,1.2,4.0,331893745
Food Prices for Nutrition 2.0,FPN 2.0,Upper middle income,2018,3.174,3.555,15.2,368.2,2423831128
Food Prices for Nutrition 2.0,FPN 2.0,Upper middle income,2019,3.257,3.648,14.4,350.5,2437540921
Food Prices for Nutrition 2.0,FPN 2.0,Upper middle income,2020,3.322,3.721,16.6,406.4,2448485286
Food Prices for Nutrition 2.0,FPN 2.0,Upper middle income,2021,3.493,3.912,14.1,345.5,2455976134
Food Prices for Nutrition 2.0,FPN 2.0,Uruguay,2018,2.83,3.17,3.0,0.1,3427042
Food Prices for Nutrition 2.0,FPN 2.0,Uruguay,2019,2.905,3.254,3.3,0.1,3428409
Food Prices for Nutrition 2.0,FPN 2.0,Uruguay,2020,3.048,3.414,5.3,0.2,3429086
Food Prices for Nutrition 2.0,FPN 2.0,Uruguay,2021,3.163,3.543,5.2,0.2,3426260
Food Prices for Nutrition 2.0,FPN 2.0,Vietnam,2018,3.271,3.663,22.4,21.3,94914330
Food Prices for Nutrition 2.0,FPN 2.0,Vietnam,2019,3.371,3.776,19.8,19.0,95776716
Food Prices for Nutrition 2.0,FPN 2.0,Vietnam,2020,3.636,4.072,21.8,21.1,96648685
Food Prices for Nutrition 2.0,FPN 2.0,Vietnam,2021,3.764,4.216,21.0,20.5,97468029
Food Prices for Nutrition 2.0,FPN 2.0,West Bank and Gaza,2018,3.034,3.398,18.4,0.8,4569087
Food Prices for Nutrition 2.0,FPN 2.0,West Bank and Gaza,2019,3.119,3.493,18.0,0.8,4685306
Food Prices for Nutrition 2.0,FPN 2.0,West Bank and Gaza,2020,2.996,3.356,20.0,1.0,4803269
Food Prices for Nutrition 2.0,FPN 2.0,West Bank and Gaza,2021,2.933,3.285,15.4,0.8,4922749
Food Prices for Nutrition 2.0,FPN 2.0,WORLD,2018,2.996,3.355,41.8,3019.1,7304446818
Food Prices for Nutrition 2.0,FPN 2.0,WORLD,2019,3.064,3.431,41.2,3005.5,7381666960
Food Prices for Nutrition 2.0,FPN 2.0,WORLD,2020,3.135,3.511,43.3,3191.9,7455671559
Food Prices for Nutrition 2.0,FPN 2.0,WORLD,2021,3.269,3.662,42.2,3139.5,7519145737
Food Prices for Nutrition 2.0,FPN 2.0,Zambia,2018,2.813,3.15,88.2,15.7,17835893
Food Prices for Nutrition 2.0,FPN 2.0,Zambia,2019,2.897,3.245,88.6,16.3,18380477
Food Prices for Nutrition 2.0,FPN 2.0,Zambia,2020,2.946,3.3,89.6,17.0,18927715
Food Prices for Nutrition 2.0,FPN 2.0,Zambia,2021,3.229,3.616,90.0,17.5,19473125
Food Prices for Nutrition 2.1,FPN 2.1,Albania,2018,3.633,4.069,23.0,0.7,2866376
Food Prices for Nutrition 2.1,FPN 2.1,Albania,2019,3.805,4.262,22.2,0.6,2854191
Food Prices for Nutrition 2.1,FPN 2.1,Albania,2020,3.821,4.28,19.9,0.6,2837849
Food Prices for Nutrition 2.1,FPN 2.1,Albania,2021,3.918,4.388,15.7,0.4,2811666
Food Prices for Nutrition 2.1,FPN 2.1,Algeria,2018,3.413,3.822,31.0,13.0,41927007
Food Prices for Nutrition 2.1,FPN 2.1,Algeria,2019,3.389,3.796,28.9,12.4,42705368
Food Prices for Nutrition 2.1,FPN 2.1,Algeria,2020,3.357,3.76,31.1,13.5,43451666
Food Prices for Nutrition 2.1,FPN 2.1,Algeria,2021,3.61,4.043,32.2,14.2,44177969
Food Prices for Nutrition 2.1,FPN 2.1,Angola,2018,3.833,4.293,82.7,25.9,31273533
Food Prices for Nutrition 2.1,FPN 2.1,Angola,2019,3.886,4.352,83.9,27.1,32353588
Food Prices for Nutrition 2.1,FPN 2.1,Angola,2020,4.094,4.585,86.7,29.0,33428486
Food Prices for Nutrition 2.1,FPN 2.1,Angola,2021,4.492,5.031,88.1,30.4,34503774
Food Prices for Nutrition 2.1,FPN 2.1,Armenia,2018,2.827,3.166,37.9,1.1,2836557
Food Prices for Nutrition 2.1,FPN 2.1,Armenia,2019,2.89,3.237,40.0,1.1,2820602
Food Prices for Nutrition 2.1,FPN 2.1,Armenia,2020,2.899,3.247,39.0,1.1,2805608
Food Prices for Nutrition 2.1,FPN 2.1,Armenia,2021,3.149,3.527,41.4,1.2,2790974
Food Prices for Nutrition 2.1,FPN 2.1,Australia,2018,2.038,2.283,0.7,0.2,24966643
Food Prices for Nutrition 2.1,FPN 2.1,Australia,2019,2.05,2.296,0.7,0.2,25340217
Food Prices for Nutrition 2.1,FPN 2.1,Australia,2020,2.133,2.389,0.7,0.2,25655289
Food Prices for Nutrition 2.1,FPN 2.1,Australia,2021,2.176,2.437,0.7,0.2,25688079
Food Prices for Nutrition 2.1,FPN 2.1,Austria,2018,2.543,2.848,0.8,0.1,8840521
Food Prices for Nutrition 2.1,FPN 2.1,Austria,2019,2.603,2.915,0.8,0.1,8879920
Food Prices for Nutrition 2.1,FPN 2.1,Austria,2020,2.682,3.004,1.0,0.1,8916864
Food Prices for Nutrition 2.1,FPN 2.1,Austria,2021,2.703,3.027,0.9,0.1,8955797
Food Prices for Nutrition 2.1,FPN 2.1,Azerbaijan,2018,2.142,2.399,0.0,0.0,9939771
Food Prices for Nutrition 2.1,FPN 2.1,Azerbaijan,2019,2.196,2.459,0.0,0.0,10024283
Food Prices for Nutrition 2.1,FPN 2.1,Azerbaijan,2020,2.262,2.533,0.0,0.0,10093121
Food Prices for Nutrition 2.1,FPN 2.1,Azerbaijan,2021,2.402,2.69,0.0,0.0,10137750
Food Prices for Nutrition 2.1,FPN 2.1,Bangladesh,2018,2.653,2.971,76.9,126.0,163683958
Food Prices for Nutrition 2.1,FPN 2.1,Bangladesh,2019,2.7,3.024,76.0,125.8,165516222
Food Prices for Nutrition 2.1,FPN 2.1,Bangladesh,2020,2.736,3.064,75.2,125.9,167420951
Food Prices for Nutrition 2.1,FPN 2.1,Bangladesh,2021,2.858,3.201,73.9,125.2,169356251
Food Prices for Nutrition 2.1,FPN 2.1,Belarus,2018,2.882,3.228,1.1,0.1,9438785
Food Prices for Nutrition 2.1,FPN 2.1,Belarus,2019,2.955,3.31,1.4,0.1,9419758
Food Prices for Nutrition 2.1,FPN 2.1,Belarus,2020,2.955,3.31,0.7,0.1,9379952
Food Prices for Nutrition 2.1,FPN 2.1,Belarus,2021,3.099,3.471,0.5,0.0,9302585
Food Prices for Nutrition 2.1,FPN 2.1,Belgium,2018,2.645,2.962,0.2,0.0,11427054
Food Prices for Nutrition 2.1,FPN 2.1,Belgium,2019,2.721,3.047,0.2,0.0,11488980
Food Prices for Nutrition 2.1,FPN 2.1,Belgium,2020,2.821,3.159,0.2,0.0,11538604
Food Prices for Nutrition 2.1,FPN 2.1,Belgium,2021,2.79,3.125,0.1,0.0,11592952
Food Prices for Nutrition 2.1,FPN 2.1,Belize,2018,2.247,2.517,50.7,0.2,382066
Food Prices for Nutrition 2.1,FPN 2.1,Belize,2019,2.298,2.574,49.4,0.2,389095
